页面路由,页面级别,业务类型,接口Key,接口方法,接口地址,接口作用描述,优先级,风险等级,目前实现状态,使用页面数,备注
/dropshipping/orderCreate,二级,订单-创建订单,createManuallyIossList,POST,/order-center/proxyOrder/completedOrder/createManuallyIossListV2,获取选择物流下可用的ioss选项,P2,中,OpenAPI未实现,1,获取选择物流下可用的ioss选项
/dropshipping/orderCreate,二级,订单-创建订单,doRepeatOrder,POST,/order-center/proxyOrder/saveOrder/doRepeatOrderV2,订单导入时重复订单的操作,P2,中,OpenAPI未实现,2,共享组件使用
/dropshipping/orderCreate,二级,订单-创建订单,getAllProdList,POST,/order-center/proxyOrder/product/productList,创建订单-全站搜索商品列表,P2,低,OpenAPI未实现,3,共享组件使用
/dropshipping/orderCreate,二级,订单-创建订单,getOrderUserList,GET,/order-center/proxyOrder/saveOrder/getInfoByDraft,创建订单-获取下过订单的客户的列表,P2,中,OpenAPI未实现,0,创建订单-获取下过订单的客户的列表
/dropshipping/orderCreate,二级,订单-创建订单,getPlatformListByCreateOrderApi,POST,/order-center/proxyOrder/saveOrder/getPlatformList,,P2,中,OpenAPI未实现,3,
/dropshipping/orderCreate,二级,订单-创建订单,getPurchaseList,POST,/elastic-api/recommend/search/importedOrder/queryPage,purchaseList页推荐商品接口,P2,中,OpenAPI未实现,2,purchaseList页推荐商品接口
/dropshipping/orderCreate,二级,订单-创建订单,getReviewMergeOrder,GET,/order-center/proxyOrder/saveOrder/getReviewMergeOrder,订单合并结果预览,P2,中,OpenAPI未实现,0,订单合并结果预览
/dropshipping/orderCreate,二级,订单-创建订单,getSKUList,POST,/order-center/proxyOrder/product/assignProductList,创建订单-skulist列表,P2,低,OpenAPI未实现,1,创建订单-skulist列表
/dropshipping/orderCreate,二级,订单-创建订单,getStoreList,POST,/storehouse-center-api/areaInfo/getCountryByAreaId,创建订单-获取仓库列表,P1,低,OpenAPI未实现,2,共享组件使用
/dropshipping/orderCreate,二级,订单-创建订单,getWarehouseStoreList,POST,/order-center/proxyOrder/warehouse/getWarehouseStoreListV2,获取仓库列表,P2,低,OpenAPI未实现,2,获取仓库列表
/dropshipping/orderCreate,二级,订单-创建订单,getWuLiuList,POST,/order-center/proxyOrder/logistics/getOrderLogisticsTrialV4,创建订单-获取物流列表,P1,低,OpenAPI未实现,1,创建订单-获取物流列表
/dropshipping/orderCreate,二级,订单-创建订单,isDesignateStorePlatformLogisticsUser,POST,/order-center/proxyOrder/userConfig/isDesignateStorePlatformLogisticsUser,是否指定店铺平台物流用户,P2,低,OpenAPI未实现,4,是否指定店铺平台物流用户
/dropshipping/orderCreate,二级,订单-创建订单,newDefaultLogisticsBt,POST,/order-center/proxyOrder/userConfig/newDefaultLogisticsBt,,P2,低,OpenAPI未实现,3,
/dropshipping/orderCreate,二级,订单-创建订单,queryProductListByVidsV2,POST,/order-center/proxyOrder/product/queryProductListByVidsV2,创建订单-订单变体查询新拆分接口,P1,低,OpenAPI未实现,1,创建订单-订单变体查询新拆分接口
/dropshipping/orderCreate,二级,订单-创建订单,submitProdListNew,POST,/order-center/proxyOrder/saveOrder/manualCreateOrderV2,创建订单-提交创建订单新接口,P0,中,OpenAPI未实现,1,创建订单-提交创建订单新接口
/dropshipping/orderCreate,二级,订单-创建订单,whetherOpenIossCountry,POST,/order-center/proxyOrder/logistics/whetherOpenIossCountry,判断国家是否配置了ioss,P1,低,OpenAPI未实现,1,判断国家是否配置了ioss
/dropshipping/orderDetails,二级,订单-订单详情,getOdmOrderView,POST,/cjorder-web/odmCustomerOrder/getOdmOrderView,获取订单详情,P2,低,OpenAPI未实现,1,获取订单详情
/dropshipping/orderDetails,二级,订单-订单详情,getOdmPayId,POST,/cjorder-web/odmCustomerOrder/getPayId,视图验收支付获取payId,P2,低,OpenAPI未实现,2,视图验收支付获取payId
/dropshipping/orderFailed,二级,订单-失败订单,addSkuList,POST,/product-api/assign/addSkuList,失败订单-添加到skuList中,P2,低,OpenAPI未实现,2,失败订单-添加到skuList中
/dropshipping/orderFailed,二级,订单-失败订单,batchUnionLogisticsFreightV355,POST,/product-api/assign/batchUnionLogisticsFreightV355,,P2,高,OpenAPI未实现,2,
/dropshipping/orderFailed,二级,订单-失败订单,checkPodVersionApi,POST,/order-center/proxyOrder/failure/checkPodVersionV2,,P2,低,OpenAPI未实现,1,
/dropshipping/orderFailed,二级,订单-失败订单,deleteFailedOrders,POST,/order-center/proxyOrder/failure/deleteBatch,失败订单-批量删除失败订单,P2,高,OpenAPI未实现,1,失败订单-批量删除失败订单
/dropshipping/orderFailed,二级,订单-失败订单,failedRepeatOrderApi,POST,/order-center/proxyOrder/saveOrder/doRepeatOrderV3,,P2,中,OpenAPI未实现,1,
/dropshipping/orderFailed,二级,订单-失败订单,getAreaInventoryInfo,POST,/order-center/product/addSkuList/getAreaInventoryInfo,失败订单-根据商品编号每个区域的库存信息,P2,低,OpenAPI未实现,1,失败订单-根据商品编号每个区域的库存信息
/dropshipping/orderFailed,二级,订单-失败订单,getFailedList,POST,/order-center/proxyOrder/failure/list,失败订单-分页列表,P0,低,OpenAPI未实现,1,失败订单-分页列表
/dropshipping/orderFailed,二级,订单-失败订单,getProductAndVariantBySku,POST,/product-api/cjProductInfo/getProductAndVariantBySku,,P1,低,OpenAPI未实现,1,
/dropshipping/orderFailed,二级,订单-失败订单,getY2TailStorageList,POST,/order-center/proxyOrder/warehouse/getY2TailStorageList,,P2,低,OpenAPI未实现,3,
/dropshipping/orderFailed,二级,订单-失败订单,reImport,POST,/order-center/proxyOrder/failure/reimportV3,失败订单-重新导入,P2,中,OpenAPI未实现,1,失败订单-重新导入
/dropshipping/orderFailed,二级,订单-失败订单,updateFailedOrder,POST,/order-center/proxyOrder/failure/update,失败订单-修改失败订单信息,P2,中,OpenAPI未实现,1,失败订单-修改失败订单信息
/dropshipping/orderList,二级,订单-订单列表,exportGlobalOrder,POST,/order-center/proxyOrder/globalOrder/exportGlobalOrder,导出searchAll订单,P1,低,OpenAPI未实现,0,导出searchAll订单
/dropshipping/orderList,二级,订单-订单列表,getAsyncConfigApi,POST,/order-center/proxyOrder/userConfig/asyncConfig,,P2,低,OpenAPI未实现,0,
/dropshipping/orderList,二级,订单-订单列表,getAsyncConfigV2Api,POST,/order-center/proxyOrder/userConfig/asyncConfigV2,,P2,低,OpenAPI未实现,0,
/dropshipping/orderList,二级,订单-订单列表,getOrderListCount,POST,/order-center/proxyOrder/orderStatistic/count,,P2,低,OpenAPI未实现,2,
/dropshipping/orderList,二级,订单-订单列表,getOrderPayId,POST,/order-center/proxyOrder/manageOrder/saveGenerateParentOrderV3,获取母订单支付id,P2,中,OpenAPI未实现,0,获取母订单支付id
/dropshipping/orderList,二级,订单-订单列表,getParentOrder,POST,/order-center/proxyOrder/manageOrder/saveGenerateParentOrderV2,获取母订单,P2,中,OpenAPI未实现,0,获取母订单
/dropshipping/orderList,二级,订单-订单列表,isQueueUserApi,POST,/order-center/proxyOrder/userConfig/isQueueUser,,P2,低,OpenAPI未实现,1,共享组件使用
/dropshipping/orderList,二级,订单-订单列表,saveGenerateParentOrderV4Api,POST,/order-center/proxyOrder/manageOrder/saveGenerateParentOrderV5,,P2,中,OpenAPI未实现,0,
/dropshipping/orderList,二级,订单-订单列表,skuRelationExport,POST,/order-center/proxyOrder/userConfig/skuRelation/export,,P1,低,OpenAPI未实现,0,
/dropshipping/orderManage,二级,订单-订单管理,cancelOrderBySub,POST,/order-center/proxyOrder/orderManagement/cancelSubOrderV2,订单管理 - 取消子订单,P2,高,OpenAPI未实现,2,订单管理 - 取消子订单
/dropshipping/orderManage,二级,订单-订单管理,cartSubmitProgressV2Api,POST,/order-center/proxyOrder/shoppingCart/cartSubmitProgressV2,,P2,低,OpenAPI未实现,3,
/dropshipping/orderManage,二级,订单-订单管理,checkIsReorder,POST,/order-center/proxyOrder/manageOrder/checkReOrder,,P2,低,OpenAPI未实现,1,
/dropshipping/orderManage,二级,订单-订单管理,comfirmCopyOrder,POST,/order-center/proxyOrder/manageOrder/copyOrder,,P2,低,OpenAPI未实现,2,
/dropshipping/orderManage,二级,订单-订单管理,comfirmReOrder,POST,/order-center/proxyOrder/manageOrder/reOrderV2,,P2,低,OpenAPI未实现,3,
/dropshipping/orderManage,二级,订单-订单管理,completeTicket,POST,/messageCenterWeb/issue/complete,,P2,低,OpenAPI未实现,2,共享组件使用
/dropshipping/orderManage,二级,订单-订单管理,confirmTrackingNumSyncSetting,POST,/cj-platform-web/trackingNumSyncSetting/confirmTrackingNumSyncSetting,,P1,中,OpenAPI未实现,1,
/dropshipping/orderManage,二级,订单-订单管理,createAgainOrder,POST,/order-center/proxyOrder/orderManagement/createAgainOrder,再来一单,P2,中,OpenAPI未实现,1,再来一单
/dropshipping/orderManage,二级,订单-订单管理,createImportTaskLogistics,POST,/cj-logistics-api/import/createImportTask,,P1,中,OpenAPI未实现,1,
/dropshipping/orderManage,二级,订单-订单管理,exportCloseStatus,POST,/order-center/proxyOrder/orderManagementExport/exportCloseStatus,订单已关闭导出,P1,低,OpenAPI未实现,0,订单已关闭导出
/dropshipping/orderManage,二级,订单-订单管理,exportComplete,POST,/order-center/proxyOrder/completedOrder/export,导出完整订单,P1,低,OpenAPI未实现,0,导出完整订单
/dropshipping/orderManage,二级,订单-订单管理,exportCompleted,POST,/order-center/proxyOrder/orderManagementExport/exportCompleted,订单已完成导出,P1,低,OpenAPI未实现,0,订单已完成导出
/dropshipping/orderManage,二级,订单-订单管理,exportOrderStatusAll,POST,/order-center/proxyOrder/orderManagementExport/exportOrderStatusAll,订单所有状态all导出,P1,低,OpenAPI未实现,0,订单所有状态all导出
/dropshipping/orderManage,二级,订单-订单管理,exportOrderStatusAllV2,POST,/order-center/proxyOrder/orderManagementExport/exportOrderStatusAllV2,,P1,低,OpenAPI未实现,0,
/dropshipping/orderManage,二级,订单-订单管理,exportOver,POST,/order-center/proxyOrder/orderManagementExport/exportOver,订单已结束导出,P1,低,OpenAPI未实现,0,订单已结束导出
/dropshipping/orderManage,二级,订单-订单管理,exportShipped,POST,/order-center/proxyOrder/orderManagementExport/exportShipped,订单已发货导出,P1,低,OpenAPI未实现,0,订单已发货导出
/dropshipping/orderManage,二级,订单-订单管理,exportWaitForDelivery,POST,/order-center/proxyOrder/orderManagementExport/exportWaitForDelivery,订单待发货导出,P1,低,OpenAPI未实现,0,订单待发货导出
/dropshipping/orderManage,二级,订单-订单管理,exportWaitingForPayment,POST,/order-center/proxyOrder/orderManagementExport/exportWaitingForPayment,订单待支付导出,P1,低,OpenAPI未实现,0,订单待支付导出
/dropshipping/orderManage,二级,订单-订单管理,exportWaitingToBeProcessed,POST,/order-center/proxyOrder/orderManagementExport/exportWaitingToBeProcessed,订单待处理导出,P1,低,OpenAPI未实现,0,订单待处理导出
/dropshipping/orderManage,二级,订单-订单管理,getAbnormalOrder,POST,/order-center/proxyOrder/orderManagement/abnormalOrder,获取异常订单,P2,低,OpenAPI未实现,0,获取异常订单
/dropshipping/orderManage,二级,订单-订单管理,getAddressAndRule,POST,/order-center/proxyOrder/orderManagement/getOrderAddressAndLogisticsRuleList,,P2,低,OpenAPI未实现,2,
/dropshipping/orderManage,二级,订单-订单管理,getBatchTrialFail,POST,/order-center/proxyOrder/completedOrder/batchTrialFailV2,,P2,高,OpenAPI未实现,1,共享组件使用
/dropshipping/orderManage,二级,订单-订单管理,getClosedNumApi,POST,/order-center/proxyOrder/orderManagement/countClosed,,P2,低,OpenAPI未实现,0,
/dropshipping/orderManage,二级,订单-订单管理,getCompletedList,POST,/order-center/proxyOrder/orderManagement/pageCompleted,订单已完成分页,P0,低,OpenAPI未实现,0,订单已完成分页
/dropshipping/orderManage,二级,订单-订单管理,getCompletedNumApi,POST,/order-center/proxyOrder/orderManagement/countComplete,,P2,低,OpenAPI未实现,0,
/dropshipping/orderManage,二级,订单-订单管理,getDefaultSearchConfig,GET,/order-center/proxyOrder/userConfig/getDefaultSearchConfig,,P2,低,OpenAPI未实现,1,
/dropshipping/orderManage,二级,订单-订单管理,getDownloadFaceSheet,POST,/order-center/proxyOrder/orderManagement/getDownloadFaceSheet,下载面单,P2,低,OpenAPI未实现,2,下载面单
/dropshipping/orderManage,二级,订单-订单管理,getExcelConfig,POST,/order-center/proxyOrder/completedOrder/getExcelConfig,,P2,低,OpenAPI未实现,1,共享组件使用
/dropshipping/orderManage,二级,订单-订单管理,getFulfillmentStatus,POST,/order-center/proxyOrder/orderManagement/getFulfillmentStatus,获取追踪号,P2,低,OpenAPI未实现,1,获取追踪号
/dropshipping/orderManage,二级,订单-订单管理,getIossList,POST,/order-center/proxyOrder/completedOrder/iossListV2,获取ioss列表,P2,低,OpenAPI未实现,1,共享组件使用
/dropshipping/orderManage,二级,订单-订单管理,getListSubAccountNumApi,POST,/order-center/proxyOrder/orderManagement/listSubAccountNum,,P1,低,OpenAPI未实现,1,共享组件使用
/dropshipping/orderManage,二级,订单-订单管理,getOrderDetail,POST,/order-center/proxyOrder/orderManagement/getOrderDetailV2,获取订单详情信息,P0,低,OpenAPI未实现,2,获取订单详情信息
/dropshipping/orderManage,二级,订单-订单管理,getOrderLog,POST,/order-center/proxyOrder/orderManagement/getOrderLog,获取订单日志,P2,低,OpenAPI未实现,1,获取订单日志
/dropshipping/orderManage,二级,订单-订单管理,getOrderLogisticsDetail,POST,/order-center/proxyOrder/orderManagement/getOrderLogisticsDetailV2,,P2,低,OpenAPI未实现,2,
/dropshipping/orderManage,二级,订单-订单管理,getOrderShippedList,POST,/order-center/proxyOrder/orderManagement/pageShipped,订单已发货分页,P0,低,OpenAPI未实现,0,订单已发货分页
/dropshipping/orderManage,二级,订单-订单管理,getOrderUserGuideInfoApi,POST,/cjorder-web/userGuide/getOrderUserGuideInfo,,P2,低,OpenAPI未实现,3,
/dropshipping/orderManage,二级,订单-订单管理,getOverList,POST,/order-center/proxyOrder/orderManagement/pageOver,订单已结束分页,P0,低,OpenAPI未实现,0,订单已结束分页
/dropshipping/orderManage,二级,订单-订单管理,getPackDeductionInfo,POST,/order-center/proxyOrder/orderManagement/getPackDeductionInfo,查询-包装抵扣详情,P2,低,OpenAPI未实现,1,查询-包装抵扣详情
/dropshipping/orderManage,二级,订单-订单管理,getParentOrderInfo,POST,/order-center/proxyOrder/payRelevant/getParentOrderInfo,支付母订单信息,P2,中,OpenAPI未实现,2,支付母订单信息
/dropshipping/orderManage,二级,订单-订单管理,getProductDeductionInfo,POST,/order-center/proxyOrder/orderManagement/getProductDeductionInfo,查询-商品抵扣详情,P1,低,OpenAPI未实现,1,查询-商品抵扣详情
/dropshipping/orderManage,二级,订单-订单管理,getPurchaseOrderLogs,POST,/cj/orderOperationLog/queryLogList,直发单 - 获取订单日志,P2,低,OpenAPI未实现,1,共享组件使用
/dropshipping/orderManage,二级,订单-订单管理,getReceiptProofByOrderCode,POST,/cjorder-web/directOrder/getReceiptProofByOrderCode,,P2,低,OpenAPI未实现,3,
/dropshipping/orderManage,二级,订单-订单管理,getReOrderPod3ProductList,POST,/order-center/proxyOrder/manageOrder/reOrderPod3ProductList,,P2,低,OpenAPI未实现,1,
/dropshipping/orderManage,二级,订单-订单管理,getServiceAmountInfo,POST,/order-center/proxyOrder/orderManagement/getServiceAmountInfo,查询-服务费详情,P2,低,OpenAPI未实现,1,查询-服务费详情
/dropshipping/orderManage,二级,订单-订单管理,getShopList,POST,/cj-platform-web/shop/queryShopInfoOld,获取客户所有授权店铺,P2,低,OpenAPI未实现,2,共享组件使用
/dropshipping/orderManage,二级,订单-订单管理,getShopListByTrackNumberApi,POST,/cj-platform-web/shop/query/getTrackingSettingShopList,,P2,低,OpenAPI未实现,1,
/dropshipping/orderManage,二级,订单-订单管理,getStatusAllList,POST,/order-center/proxyOrder/orderManagement/pageOrderStatusAll,订单所有状态all母订单分页,P0,低,OpenAPI未实现,0,订单所有状态all母订单分页
/dropshipping/orderManage,二级,订单-订单管理,getTicketQuestions,POST,/messageCenterWeb/issue/businessQuestionType,,P2,低,OpenAPI未实现,2,
/dropshipping/orderManage,二级,订单-订单管理,getUpdLogisticsList,POST,/order-center/proxyOrder/completedOrder/updateLogisticsInfoV3,获取修改收货地址 运费试算结果,P2,中,OpenAPI未实现,1,共享组件使用
/dropshipping/orderManage,二级,订单-订单管理,getUserTrackingType,POST,/platform-shop/user/getUserTrackingType,获取用户追踪号类型,P2,低,OpenAPI未实现,1,获取用户追踪号类型
/dropshipping/orderManage,二级,订单-订单管理,getVideoRequestsPage,POST,/storehouse-center-web/syncStorehouseVideoRequests/getVideoRequestsPage,,P2,低,OpenAPI未实现,4,
/dropshipping/orderManage,二级,订单-订单管理,getWaitingDeliveryList,POST,/order-center/proxyOrder/orderManagement/pageWaitForDelivery,订单待发货分页,P0,低,OpenAPI未实现,0,订单待发货分页
/dropshipping/orderManage,二级,订单-订单管理,getWaitingResolveList,POST,/order-center/proxyOrder/orderManagement/pageWaitingToBeProcessed,订单待处理分页,P0,低,OpenAPI未实现,0,订单待处理分页
/dropshipping/orderManage,二级,订单-订单管理,importPlatformOrderTrack,POST,/order-center/proxyOrder/orderManagement/importPlatformOrderTrack,,P2,中,OpenAPI未实现,1,
/dropshipping/orderManage,二级,订单-订单管理,importPlatformOrderTrackResult,POST,/order-center/proxyOrder/orderManagement/importPlatformOrderTrackResult,,P2,中,OpenAPI未实现,1,
/dropshipping/orderManage,二级,订单-订单管理,importTrackInfo,POST,/order-center/proxyOrder/orderManagement/importTrackInfo,,P2,中,OpenAPI未实现,1,
/dropshipping/orderManage,二级,订单-订单管理,importTrackInfoResult,POST,/order-center/proxyOrder/orderManagement/importTrackInfoResult,,P2,中,OpenAPI未实现,1,
/dropshipping/orderManage,二级,订单-订单管理,manualSyncTrackingNumbers,POST,/order-center/proxyOrder/orderManagement/manualSyncTrackingNumbers,更新追踪号,P2,低,OpenAPI未实现,1,更新追踪号
/dropshipping/orderManage,二级,订单-订单管理,modifyExcelConfig,POST,/order-center/proxyOrder/completedOrder/modifyExcelConfig,,P2,低,OpenAPI未实现,1,共享组件使用
/dropshipping/orderManage,二级,订单-订单管理,numberManager,POST,/order-center/proxyOrder/orderManagement/listNumberStatistics,订单管理列表数量统计,P1,低,OpenAPI未实现,0,订单管理列表数量统计
/dropshipping/orderManage,二级,订单-订单管理,orderPay,POST,/app/pay/pay,支付,P0,中,OpenAPI未实现,1,支付
/dropshipping/orderManage,二级,订单-订单管理,pageCloseStatus,POST,/order-center/proxyOrder/orderManagement/pageCloseStatus,订单已关闭,P0,低,OpenAPI未实现,0,订单已关闭
/dropshipping/orderManage,二级,订单-订单管理,pageSubOrder,POST,/order-center/proxyOrder/orderManagement/pageSubOrderOrder,订单获取分页子订单,P0,低,OpenAPI未实现,2,订单获取分页子订单
/dropshipping/orderManage,二级,订单-订单管理,proceedErrorApi,POST,/order-center/proxyOrder/orderManagement/proceedError,,P2,低,OpenAPI未实现,1,共享组件使用
/dropshipping/orderManage,二级,订单-订单管理,queryTrackingNumSyncSetting,POST,/cj-platform-web/trackingNumSyncSetting/queryTrackingNumSyncSetting,,P1,低,OpenAPI未实现,1,
/dropshipping/orderManage,二级,订单-订单管理,replyTicket,POST,/messageCenterWeb/issue/cjReply,,P2,低,OpenAPI未实现,2,共享组件使用
/dropshipping/orderManage,二级,订单-订单管理,saveVideoRelease,POST,/storehouse-center-web/syncStorehouseVideoRequests/saveVideoRelease,,P2,中,OpenAPI未实现,3,
/dropshipping/orderManage,二级,订单-订单管理,setTimeoutCancel,POST,/order-center/proxyOrder/manageOrder/shipmentOrderPayTimeoutCancelUpgrade,母订单支付超时取消,P2,低,OpenAPI未实现,2,母订单支付超时取消
/dropshipping/orderManage,二级,订单-订单管理,syncShipmentsHistoryData,POST,/order-center/proxyOrder/orderManagement/syncShipmentsHistoryData,根据母单号同步历史数据,P2,低,OpenAPI未实现,1,根据母单号同步历史数据
/dropshipping/orderManage,二级,订单-订单管理,ticketDetail,POST,/messageCenterWeb/issue/cjIssueDetail,,P2,低,OpenAPI未实现,2,共享组件使用
/dropshipping/orderManage,二级,订单-订单管理,ticketSend,POST,/messageCenterWeb/issue/createSpecialIssue,,P2,中,OpenAPI未实现,2,
/dropshipping/orderManage,二级,订单-订单管理,tradeQuery,POST,/app/pay/paymentTradeQuery,支付交易状态查询,P0,中,OpenAPI未实现,1,支付交易状态查询
/dropshipping/orderManage,二级,订单-订单管理,updateFulfillmentStatus,POST,/order-center/proxyOrder/orderManagement/updateFulfillmentStatus,更新追踪号,P2,中,OpenAPI未实现,1,更新追踪号
/dropshipping/orderManage,二级,订单-订单管理,updateOrderClientInfo,POST,/order-center/proxyOrder/orderManagement/updateOrderClientInfo,母订单修改地址,P2,中,OpenAPI未实现,1,母订单修改地址
/dropshipping/orderManage,二级,订单-订单管理,updateTrackingNumSyncSetting,POST,/cj-platform-web/trackingNumSyncSetting/updateTrackingNumSyncSetting,,P1,中,OpenAPI未实现,1,
/dropshipping/orderManage,二级,订单-订单管理,updateUserTrackingType,POST,/platform-shop/user/updateUserTrackingType,修改用户追踪号类型,P2,中,OpenAPI未实现,1,修改用户追踪号类型
/dropshipping/orderManage,二级,订单-订单管理,updClientAddress,POST,/order-center/proxyOrder/completedOrder/updateOrderClientInfoV2,修改收货地址,P2,中,OpenAPI未实现,1,共享组件使用
/dropshipping/orderManage,二级,订单-订单管理,updMergeConfigAPI,POST,/order-center/proxyOrder/completedOrder/modifyAutoMergeConfig,,P2,低,OpenAPI未实现,0,
/dropshipping/orderManage,二级,订单-订单管理,uploadLabelLogistics,POST,${uploadCjHost}/cj-logistics-api/import/uploadLabel,,P1,中,OpenAPI未实现,1,
/dropshipping/productChange,二级,订单-商品变更,getErrorInfoApi,POST,/order-center/proxyOrder/saveOrder/getErrorInfo,,P2,中,OpenAPI未实现,1,
/dropshipping/productChange,二级,订单-商品变更,handleOuterErrorApi,POST,/order-center/proxyOrder/completedOrder/handleOuterErrorNew,,P2,低,OpenAPI未实现,1,
/dropshipping/serviceGoodsOrder,二级,订单-服务商品,getAgreement,POST,/affiliate-center-web/websiteConfig/getAgreement,,P2,低,OpenAPI未实现,2,
/dropshipping/serviceGoodsOrder,二级,订单-服务商品,getBillFeeInfo,POST,/storehouse-center-api/store/goods/cost/getStorehouseCost,服务商品下单页面获取服务费用明细信息,P2,低,OpenAPI未实现,1,服务商品下单页面获取服务费用明细信息
/dropshipping/serviceGoodsOrder,二级,订单-服务商品,getCartStorage,POST,/cjorder-web/serviceOrder/cartStorage,服务商品下单页面获取商品信息和账单信息,P2,低,OpenAPI未实现,1,服务商品下单页面获取商品信息和账单信息
/dropshipping/serviceGoodsOrder,二级,订单-服务商品,getServiceWarehouseInfo,POST,/storehouse-center-api/areaInfo/getStorehouseInfoList,服务商品下单页面获取仓库信息,P2,低,OpenAPI未实现,1,服务商品下单页面获取仓库信息
/dropshipping/serviceGoodsOrder,二级,订单-服务商品,getWarehouseCostRange,POST,/storehouse-center-api/store/goods/cost/getWarehouseCostRange,获取仓库费用区间(入库费/仓储费/出库费V2V3),P2,低,OpenAPI未实现,2,获取仓库费用区间(入库费/仓储费/出库费V2V3)
/dropshipping/serviceGoodsOrder,二级,订单-服务商品,orderWarehouse,POST,/cjorder-web/serviceOrder/orderWarehouse,服务商品下单页面获取仓库信息新,P2,低,OpenAPI未实现,1,服务商品下单页面获取仓库信息新
/dropshipping/serviceGoodsOrder,二级,订单-服务商品,reSubmitOrderData,POST,/cjorder-web/serviceOrder/reSubmitOrderData,履约服务商品重新提交数据,P2,低,OpenAPI未实现,1,履约服务商品重新提交数据
/dropshipping/serviceGoodsOrder,二级,订单-服务商品,reSubmitServiceOrder,POST,/cjorder-web/serviceOrder/reSubmitServiceOrder,履约服务商品重新提交进行的提交审核,P2,低,OpenAPI未实现,1,履约服务商品重新提交进行的提交审核
/dropshipping/serviceGoodsOrder,二级,订单-服务商品,submitServiceOrder,POST,/cjorder-web/serviceOrder/submitServiceOrder,履约服务商品提交审核/履约订单提交支付接口保存草稿订单,P2,中,OpenAPI未实现,1,履约服务商品提交审核/履约订单提交支付接口保存草稿订单
/dropshipping/shoppingCart,二级,订单-购物车,aggregatedConfig,POST,/order-center/proxyOrder/userConfig/aggregatedConfig,,P2,低,OpenAPI未实现,2,
/dropshipping/shoppingCart,二级,订单-购物车,cancelQueueApi,POST,/order-center/proxyOrder/shoppingCart/cancelQueue,,P2,高,OpenAPI未实现,1,共享组件使用
/dropshipping/shoppingCart,二级,订单-购物车,cartSubmitProgressApi,POST,/order-center/proxyOrder/shoppingCart/cartSubmitProgress,,P2,低,OpenAPI未实现,1,
/dropshipping/shoppingCart,二级,订单-购物车,cartSubmitResultApi,POST,/order-center/proxyOrder/shoppingCart/cartSubmitResult,,P2,低,OpenAPI未实现,1,
/dropshipping/shoppingCart,二级,订单-购物车,exportCart,POST,/order-center/proxyOrder/shoppingCart/exportCartV2,,P1,低,OpenAPI未实现,0,
/dropshipping/shoppingCart,二级,订单-购物车,expressPaymentRetryCheck,POST,/order-center/order/express-payment/retry-check,,P2,中,OpenAPI未实现,1,
/dropshipping/shoppingCart,二级,订单-购物车,getCantOrderOrders,POST,/order-center/proxyOrder/shoppingCart/getCantOrderOrdersV3,,P2,低,OpenAPI未实现,1,
/dropshipping/shoppingCart,二级,订单-购物车,getCantOrderOrdersV5Api,POST,/order-center/proxyOrder/shoppingCart/getCantOrderOrdersV6,,P2,低,OpenAPI未实现,1,
/dropshipping/shoppingCart,二级,订单-购物车,getCantOrderOrdersV7Api,POST,/order-center/proxyOrder/shoppingCart/getCantOrderOrdersV7,,P2,低,OpenAPI未实现,2,
/dropshipping/shoppingCart,二级,订单-购物车,getCartList,POST,/order-center/proxyOrder/shoppingCart/pagePurchaseOrderV2,获取购物车列表,P1,低,OpenAPI未实现,2,获取购物车列表
/dropshipping/shoppingCart,二级,订单-购物车,getTotalOrderInfo,POST,/order-center/proxyOrder/shoppingCart/statisticOrderInfo,获取购物车列表-统计选中订单信息,P2,低,OpenAPI未实现,2,获取购物车列表-统计选中订单信息
/dropshipping/shoppingCart,二级,订单-购物车,getTotalOrderInfoProgress,POST,/order-center/proxyOrder/shoppingCart/getStatisticOrderInfoProgress,,P2,低,OpenAPI未实现,2,
/dropshipping/shoppingCart,二级,订单-购物车,getTotalOrderInfoResult,POST,/order-center/proxyOrder/shoppingCart/getStatisticOrderInfoResult,,P2,低,OpenAPI未实现,2,
/dropshipping/shoppingCart,二级,订单-购物车,getTotalOrderInfoV2,POST,/order-center/proxyOrder/shoppingCart/statisticOrderInfoV2,,P2,低,OpenAPI未实现,2,
/dropshipping/shoppingCart,二级,订单-购物车,getUpdateCartLogisticsDefaultProgressApi,POST,/order-center/proxyOrder/shoppingCart/getUpdateCartLogisticsDefaultProgress,,P2,低,OpenAPI未实现,1,
/dropshipping/shoppingCart,二级,订单-购物车,getUpdateCartLogisticsDefaultResultApi,POST,/order-center/proxyOrder/shoppingCart/getUpdateCartLogisticsDefaultResult,,P2,低,OpenAPI未实现,1,
/dropshipping/shoppingCart,二级,订单-购物车,getUpdateCartLogisticsDiscountProgressApi,POST,/order-center/proxyOrder/shoppingCart/getUpdateCartLogisticsDiscountProgress,,P2,低,OpenAPI未实现,1,
/dropshipping/shoppingCart,二级,订单-购物车,getUpdateCartLogisticsDiscountResultApi,POST,/order-center/proxyOrder/shoppingCart/getUpdateCartLogisticsDiscountResult,,P2,低,OpenAPI未实现,1,
/dropshipping/shoppingCart,二级,订单-购物车,getUpdateOrderDefaultLogisticsProgress,POST,/order-center/proxyOrder/logistics/getUpdateOrderDefaultLogisticsProgress,,P1,低,OpenAPI未实现,1,
